song_title,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
"8 Fantasiestücke, Op.12 : 1. Des Abends",Robert Schumann,0.995,0.33299999999999996,221173,0.0288,0.8190000000000001,1,0.073,-31.366999999999997,1,0.0423,100.189,3.0,0.0857
"String Quartet No. 5 in C Major, Op. 29, ""Serenade"": II. Ballata: Allegretto scherzando",Wilhelm Stenhammar,0.971,0.33799999999999997,455307,0.0539,0.32799999999999996,9,0.121,-21.863000000000003,0,0.0414,103.861,4.0,0.205
"Piano Quartet in E flat, Op.47: 3. Andante cantabile",Robert Schumann,0.953,0.156,458000,0.023,0.33799999999999997,10,0.165,-31.081999999999997,1,0.0445,140.715,4.0,0.0588
"Piano Sonata No. 18 in G Major, Op. 78, D. 894: IV. Allegretto",Franz Schubert,0.993,0.294,621280,0.142,0.912,7,0.0673,-20.374000000000002,1,0.0388,94.296,4.0,0.19899999999999998
"Trio Sonata in G Major, Wq. 144: I. Adagio",Carl Philipp Emanuel Bach,0.9129999999999999,0.152,275653,0.0626,0.0020399999999999997,5,0.142,-20.947,1,0.0395,137.174,5.0,0.0484
"Trio No. 2 en Mi Mineur, Op. 92: III. Andante con moto",Camille Saint-Saëns,0.983,0.23600000000000002,260000,0.0632,0.452,10,0.10099999999999999,-21.189,0,0.0439,133.959,5.0,0.0559
"String Quintet in C Major, Op. 29: II. Adagio molto espressivo",Ludwig van Beethoven,0.951,0.17300000000000001,649415,0.0619,0.526,5,0.132,-20.788,1,0.0466,72.695,4.0,0.0886
Viola Sonata in C Minor: III. Andante con variazioni,Felix Mendelssohn,0.991,0.295,784013,0.0918,0.884,0,0.114,-22.769000000000002,0,0.0385,98.939,4.0,0.11900000000000001
Magic City,Wahlstedt,0.0841,0.757,175238,0.867,0.0992,0,0.125,-2.529,0,0.0362,125.962,4.0,0.518
Livin' 4 Ya,MOTi,0.0319,0.514,184762,0.862,0.171,0,0.11900000000000001,-6.329,0,0.156,126.11200000000001,4.0,0.48700000000000004
Last Chance,Kaskade,0.0682,0.41200000000000003,257846,0.83,0.007390000000000001,3,0.10800000000000001,-4.976,0,0.0651,127.89399999999999,4.0,0.239
Nite Time - Ruby & Tony Radio Edit,George Acosta,0.006229999999999999,0.654,236308,0.728,0.40399999999999997,6,0.688,-8.477,0,0.0577,130.006,4.0,0.281
Satellites,DubVision,0.043,0.638,196132,0.828,0.0,7,0.0903,-4.53,1,0.0393,122.037,4.0,0.102
Can't Take It,Breathe Carolina,0.0316,0.591,185171,0.8809999999999999,0.00203,6,0.303,-4.073,0,0.0614,128.076,4.0,0.16
All Aloud,Adrian Lux,0.059000000000000004,0.624,187838,0.732,0.0142,4,0.254,-6.372000000000001,0,0.0273,132.025,4.0,0.292
Close,IZECOLD,0.282,0.369,187549,0.8009999999999999,0.0,1,0.266,-5.3020000000000005,1,0.384,128.09,4.0,0.311
Cascade - Original Mix,Tommy Trash,0.0058,0.7040000000000001,377153,0.9620000000000001,0.128,7,0.22,-3.095,1,0.115,127.99700000000001,4.0,0.0727
Waiting,Dash Berlin,0.141,0.48,179893,0.878,0.0,6,0.0587,-6.59,0,0.0743,136.006,4.0,0.19
Everytime We Touch,David Guetta - Sébastian Ingrosso - Joachim Garraud - Chris Willis - Steve Angello,0.0086,0.7070000000000001,220640,0.47100000000000003,0.00839,9,0.179,-7.667000000000001,1,0.0354,125.014,4.0,0.354
Milky Way,Madison Mars,0.00732,0.623,192000,0.975,0.16,3,0.0614,-2.6319999999999997,0,0.109,125.94,4.0,0.247
You,Galantis,0.00837,0.184,221286,0.871,0.16699999999999998,8,0.15,-3.245,0,0.0661,127.97200000000001,4.0,0.213
La Tromba Risin' (feat. Tasita D'Mour),Chris Lake,0.024,0.691,381732,0.951,0.0412,0,0.0316,-4.989,1,0.0879,126.98899999999999,4.0,0.617
Crash 2.0 (Adventure Club vs. DallasK),Adventure Club,0.00259,0.66,254879,0.652,0.0,8,0.0673,-4.747,1,0.0582,127.977,4.0,0.16699999999999998
Raven,John Dahlbäck,0.0033799999999999998,0.569,190155,0.8959999999999999,0.958,1,0.0633,-3.114,1,0.0489,128.083,4.0,0.113
Icarus - Black Caviar Remix,R3hab,0.00689,0.7979999999999999,194000,0.809,0.0765,1,0.0998,-5.898,0,0.063,120.044,4.0,0.7659999999999999
Wasted Love (feat. Dougy),Steve Angello,0.475,0.539,209531,0.9359999999999999,0.10400000000000001,10,0.106,-3.803,1,0.11199999999999999,128.015,4.0,0.21100000000000002
Summer,Marshmello,0.00695,0.583,233239,0.748,0.0241,6,0.22,-4.798,1,0.0292,142.029,4.0,0.23399999999999999
Catch Me (feat. Naaz),Flux Pavilion,0.0362,0.56,162383,0.9159999999999999,0.0009630000000000001,7,0.102,-3.3280000000000003,0,0.0661,144.933,4.0,0.5770000000000001
Save the World - Radio Mix,Swedish House Mafia,0.0144,0.507,213338,0.665,0.0,0,0.0759,-7.598,1,0.0474,126.87899999999999,4.0,0.406
"Wild One Two - feat. David Guetta, Nicky Romero & Sia",Jack Back,0.00164,0.703,346930,0.684,0.00037799999999999997,8,0.0744,-6.532,1,0.0778,126.027,4.0,0.222
Fire In Your New Shoes (feat. Martina of Dragonette) - Sultan & Ned Shepard Electric Daisy Remix,Kaskade,0.0013599999999999999,0.526,322227,0.861,0.732,2,0.596,-5.871,0,0.0587,128.032,4.0,0.114
Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,0.0124,0.41200000000000003,205440,0.871,0.000128,1,0.2,-4.893,0,0.0458,125.04299999999999,4.0,0.132
Language,Porter Robinson,0.0168,0.737,368476,0.614,0.0534,6,0.0682,-6.001,0,0.4,127.98700000000001,4.0,0.39399999999999996
Strobe - Radio Edit,deadmau5,8.45e-05,0.649,214042,0.706,0.831,8,0.163,-7.209,0,0.031,128.032,4.0,0.0744
Seek Bromance (Avicii Vocal Edit) - Avicii Vocal Edit,Tim Berg,0.0896,0.49,200992,0.8109999999999999,0.0,1,0.0898,-2.524,0,0.044000000000000004,125.965,4.0,0.564
Poison,Martin Garrix,0.0042899999999999995,0.502,248447,0.7559999999999999,0.769,7,0.377,-6.117999999999999,0,0.0363,128.125,4.0,0.0605
Take Over Control - Radio Edit,Afrojack,0.24100000000000002,0.713,208620,0.81,0.0,0,0.0936,-3.353,0,0.0918,130.006,4.0,0.667
Teenage Crime - Axwell & Henrik B Remode,Adrian Lux,0.0033799999999999998,0.575,300013,0.9129999999999999,0.816,7,0.605,-6.081,1,0.0402,128.014,4.0,0.20800000000000002
Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,0.0375,0.747,166138,0.877,0.000833,9,0.233,-3.782,0,0.0664,107.991,4.0,0.763
Turn Me Up - ViP Mix,MOTi,0.021,0.7190000000000001,251429,0.81,0.672,8,0.5,-4.769,0,0.0672,126.03299999999999,4.0,0.483
Together,Martin Garrix,0.0732,0.509,221274,0.7290000000000001,2.7300000000000003e-05,1,0.233,-4.773,1,0.0343,127.87100000000001,4.0,0.185
Whatcha Need,W&W,0.0663,0.39299999999999996,147231,0.94,0.00264,6,0.546,-3.8939999999999997,0,0.0718,129.958,4.0,0.293
Levels - Radio Edit,Avicii,0.0534,0.605,199904,0.873,0.8370000000000001,1,0.314,-5.938,0,0.0344,126.02600000000001,4.0,0.47
Faded,Alan Walker,0.0291,0.589,212627,0.6509999999999999,3.2e-06,6,0.111,-5.0969999999999995,1,0.0306,90.01100000000001,4.0,0.161
Move for Me,Kaskade,0.0344,0.561,235873,0.7709999999999999,0.000151,1,0.0756,-5.5329999999999995,1,0.036000000000000004,128.025,4.0,0.212
Turn up the Speakers - Radio Edit,Afrojack,0.09,0.6920000000000001,183747,0.898,0.941,10,0.478,-5.276,1,0.044000000000000004,127.993,4.0,0.331
Counting Down The Days - Yotto Edit,Above & Beyond,0.00233,0.672,295035,0.785,0.127,8,0.111,-4.473,1,0.0346,122.999,4.0,0.35200000000000004
Summer Dreams,Michael Brun,0.00626,0.691,203302,0.721,0.000562,11,0.297,-6.206,1,0.03,117.021,4.0,0.46299999999999997
Changes - Dirty South Remix,Chris Lake Feat. Laura V,0.000552,0.841,485293,0.6729999999999999,0.419,9,0.228,-7.361000000000001,0,0.11900000000000001,127.006,4.0,0.19699999999999998
Heroes (we could be),Alesso,0.031,0.51,210013,0.747,0.0,5,0.233,-4.124,1,0.0651,125.95100000000001,4.0,0.349
Everything,R3hab,0.0583,0.516,174500,0.7859999999999999,1.77e-06,4,0.662,-5.513999999999999,0,0.106,130.069,4.0,0.182
Lean On (feat. MØ & DJ Snake),Major Lazer,0.00346,0.723,176561,0.809,0.00123,7,0.565,-3.0810000000000004,0,0.0625,98.007,4.0,0.271
Starlight - Radio Mix,SOVI,0.0035399999999999997,0.568,196000,0.9279999999999999,0.0211,10,0.478,-3.556,1,0.045,122.99700000000001,4.0,0.57
City Of Dreams - Radio Edit,Dirty South,0.0028,0.47600000000000003,226867,0.815,0.0059299999999999995,4,0.35700000000000004,-5.073,1,0.0359,127.964,4.0,0.14400000000000002
Chords Of Life - Original Mix,Tim Mason,0.0038799999999999998,0.605,325714,0.642,0.598,3,0.102,-7.002000000000001,1,0.0411,125.96700000000001,4.0,0.157
Blackout - Madison Mars Radio Mix,Tritonal,0.0856,0.605,235000,0.884,0.000162,7,0.0501,-3.094,0,0.0611,125.98899999999999,4.0,0.364
Freak,Friction,0.0027300000000000002,0.408,247655,0.8490000000000001,3.04e-05,11,0.139,-5.284,0,0.0646,174.02900000000002,4.0,0.141
Skyscrapers,Daydreamer,0.00158,0.598,383495,0.534,0.124,4,0.319,-5.666,0,0.0272,115.005,4.0,0.0473
Chemicals - Radio Edit,Tiësto,0.0344,0.529,222075,0.955,4.55e-05,10,0.353,-2.59,0,0.0794,125.988,4.0,0.102
Run Wild - Alternative Edit Mix Cut,Hardwell,0.00481,0.475,224973,0.838,0.0,1,0.304,-2.948,0,0.0666,127.921,4.0,0.23600000000000002
Blackout,Pegboard Nerds,0.0111,0.6679999999999999,212323,0.977,0.17,1,0.363,-2.673,1,0.0515,128.06,3.0,0.561
Rock The House - Radio Edit,Afrojack,0.0178,0.69,230792,0.841,0.79,4,0.13699999999999998,-5.5920000000000005,0,0.0868,130.05200000000002,4.0,0.5329999999999999
Sweet Memories,CID,0.0268,0.624,157452,0.9229999999999999,0.00022799999999999999,9,0.0509,-5.449,0,0.0335,124.994,4.0,0.39
Borrowed Lives (feat. NVDES),Pierce Fulton,0.0711,0.7190000000000001,313580,0.737,0.00285,2,0.304,-5.218999999999999,1,0.032,127.991,4.0,0.35600000000000004
Concrete Angel (Radio Edit) (feat. Christina Novelli),Gareth Emery,0.0107,0.631,235025,0.893,0.00632,7,0.147,-5.122999999999999,1,0.0411,130.015,4.0,0.5579999999999999
Yebisah,Mark Knight,0.0024,0.54,201290,0.9329999999999999,0.9540000000000001,2,0.371,-6.784,1,0.0364,123.988,4.0,0.23
Otherside,Suyano,0.306,0.546,191250,0.772,0.0,5,0.0733,-5.311,0,0.0477,127.94200000000001,4.0,0.255
Falling Back - Radio Edit,Cosmic Gate,0.00281,0.608,219398,0.878,4.83e-06,0,0.415,-3.6310000000000002,1,0.0765,128.069,4.0,0.326
Fireflies,Owl City,0.0294,0.591,228347,0.649,0.0,3,0.133,-6.72,1,0.0417,90.00200000000001,4.0,0.48200000000000004
Good Time,Owl City,0.0314,0.5589999999999999,205933,0.882,1.7100000000000002e-05,3,0.605,-4.281000000000001,1,0.157,126.064,4.0,0.644
When Can I See You Again?,Owl City,0.0243,0.631,218093,0.838,0.0,11,0.0512,-6.817,0,0.0818,127.93799999999999,4.0,0.392
Verge,Owl City,0.0002,0.55,213026,0.747,1.44e-06,2,0.113,-6.897,1,0.0334,128.014,4.0,0.185
Vanilla Twilight,Owl City,0.0082,0.581,231707,0.526,0.00036899999999999997,11,0.113,-7.584,1,0.0265,166.15099999999998,4.0,0.551
You Make Me Wanna...,Usher,0.0359,0.7609999999999999,219120,0.639,0.0,5,0.0945,-7.577000000000001,0,0.0539,164.088,4.0,0.9329999999999999
Can't You See,Total,0.157,0.715,277320,0.721,1.75e-06,8,0.309,-5.622000000000001,0,0.0541,86.26,4.0,0.8140000000000001
Lost Without U,Robin Thicke,0.27,0.67,254147,0.348,0.0,0,0.10400000000000001,-12.229000000000001,1,0.138,113.306,5.0,0.81
'Till I Collapse,Eminem,0.0757,0.5720000000000001,297893,0.853,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,4.0,0.0995
$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky,0.114,0.858,290836,0.6970000000000001,0.0,2,0.22399999999999998,-5.361000000000001,1,0.23,98.012,4.0,0.365
Calm Down,G-Eazy,0.000175,0.537,127427,0.624,2.2e-06,11,0.11599999999999999,-8.794,1,0.325,102.315,4.0,0.4
Remember The Name (feat. Styles Of Beyond),Fort Minor,0.0583,0.688,230493,0.835,2.87e-06,8,0.0795,-4.162,1,0.0911,84.85799999999999,4.0,0.879
Mind Tricks,Bassnectar,0.00436,0.578,233182,0.909,0.00128,7,0.7070000000000001,-3.6719999999999997,1,0.105,87.98299999999999,4.0,0.518
Help,Papa Roach,0.00107,0.507,215291,0.9179999999999999,8.7e-06,2,0.311,-4.684,1,0.0701,92.006,4.0,0.275
Follow You,Bring Me The Horizon,0.0765,0.54,231107,0.6609999999999999,0.0,3,0.125,-5.534,0,0.0381,90.012,4.0,0.509
Snow Cats,AFI,0.00278,0.231,200920,0.7909999999999999,0.00055,4,0.396,-4.297,0,0.0446,87.337,4.0,0.40399999999999997
Paranoia,A Day To Remember,4.8200000000000006e-05,0.409,200677,0.992,2.03e-06,3,0.1,-2.803,0,0.10800000000000001,149.859,4.0,0.33899999999999997
Hated,Beartooth,0.000285,0.45799999999999996,211430,0.99,0.000893,8,0.45399999999999996,-3.717,1,0.183,166.90400000000002,4.0,0.462
Shock Me,Baroness,4.24e-05,0.396,257120,0.912,0.631,7,0.124,-4.026,0,0.0856,125.92299999999999,4.0,0.146
The Devil's Bleeding Crown,Volbeat,1.85e-05,0.55,238653,0.917,0.214,7,0.0333,-4.575,1,0.0378,109.552,3.0,0.247
Go Down in History,Four Year Strong,6.04e-05,0.505,219763,0.985,1.0199999999999999e-05,5,0.35100000000000003,-4.401,1,0.11900000000000001,119.993,4.0,0.267
Serpents,Neck Deep,2.7899999999999997e-05,0.35100000000000003,165047,0.915,0.0725,1,0.0972,-4.53,0,0.0881,184.815,4.0,0.457
Black Honey,Thrice,0.00267,0.442,239451,0.892,7.92e-06,9,0.0758,-6.431,0,0.086,151.914,4.0,0.258
Chop Suey!,System Of A Down,0.00035299999999999996,0.42,210240,0.929,0.0007469999999999999,7,0.122,-3.8989999999999996,0,0.121,127.204,4.0,0.318
Something To Believe In,Young the Giant,0.0245,0.623,228467,0.8859999999999999,0.0,1,0.247,-3.0439999999999996,1,0.0404,92.021,4.0,0.691
She Hates Me,Puddle Of Mudd,0.00643,0.585,216760,0.757,0.0,4,0.741,-5.4239999999999995,1,0.0302,109.781,4.0,0.615
Don't Threaten Me With A Good Time,Panic! At The Disco,0.0154,0.5589999999999999,213093,0.895,0.0,1,0.175,-4.476,0,0.0832,183.825,4.0,0.563
Sex on Fire,Kings of Leon,0.00172,0.542,203347,0.905,0.0104,9,0.136,-5.653,1,0.054000000000000006,153.398,4.0,0.365
Cold,Maroon 5,0.122,0.7,234308,0.7140000000000001,0.0,9,0.0428,-6.295,0,0.10400000000000001,99.90899999999999,4.0,0.48200000000000004
It Ain't Me (with Selena Gomez),Kygo,0.11900000000000001,0.64,220781,0.5329999999999999,0.0,0,0.0864,-6.596,1,0.0706,99.96799999999999,4.0,0.5
Bring Me the Night,Sam Tsui feat. Kina Grannis,0.687,0.39299999999999996,239451,0.505,0.0,5,0.10099999999999999,-7.047999999999999,1,0.0289,163.938,3.0,0.205
Crush,David Archuleta,0.0109,0.599,212013,0.677,8.04e-06,0,0.0612,-4.7219999999999995,0,0.035,81.021,4.0,0.45799999999999996
Song 2 You,Victorious Cast,0.0576,0.591,218373,0.866,0.0,2,0.146,-2.877,1,0.0536,86.98100000000001,4.0,0.496
L.A. Boyz,Victorious Cast feat. Victoria Justice and Ariana Grande,0.0109,0.616,179600,0.91,0.0,8,0.0806,-3.3160000000000003,0,0.124,150.03799999999998,4.0,0.7090000000000001
Faster than Boyz,Victorious Cast,0.0197,0.593,194893,0.8140000000000001,0.0,9,0.18,-4.802,1,0.166,146.91899999999998,4.0,0.47
Bad Boys,Victorious Cast,0.0005009999999999999,0.581,197160,0.86,0.0,10,0.305,-3.4589999999999996,1,0.036000000000000004,122.941,4.0,0.48
"Too Little, Too Late",JoJo,0.0123,0.428,221720,0.7809999999999999,1.47e-05,6,0.10400000000000001,-5.032,0,0.0608,82.353,4.0,0.72
Fast Car (feat. Kina Grannis),Kina Grannis,0.799,0.66,304293,0.255,0.0,10,0.0797,-9.79,1,0.0278,103.087,4.0,0.508
In Your Arms,Kina Grannis,0.474,0.672,184960,0.396,0.0,2,0.0921,-9.488999999999999,0,0.0349,130.015,4.0,0.46399999999999997
Valentine,Kina Grannis,0.292,0.862,150707,0.35100000000000003,0.0,9,0.105,-11.793,1,0.0439,124.964,4.0,0.504
The One You Say Goodnight To,Kina Grannis,0.436,0.696,157187,0.439,0.0,7,0.353,-9.437999999999999,1,0.07,135.925,4.0,0.6859999999999999
Gone,Kina Grannis,0.16699999999999998,0.631,253107,0.591,0.0,11,0.0812,-7.669,1,0.0333,137.917,4.0,0.45899999999999996
Strong Enough,Kina Grannis,0.00634,0.637,195167,0.507,0.0,6,0.386,-9.59,0,0.0283,105.932,4.0,0.5660000000000001
Without Me,Kina Grannis,0.226,0.546,231240,0.522,0.0,4,0.129,-7.1129999999999995,1,0.0361,117.29899999999999,4.0,0.494
L.A. Story,Sammy Adams,0.0784,0.593,208000,0.872,0.0,1,0.28600000000000003,-4.525,0,0.0959,91.964,4.0,0.521
Something About the Sunshine,Anna Margaret,0.11199999999999999,0.688,186800,0.795,0.0,5,0.133,-6.1610000000000005,1,0.047,125.044,4.0,0.773
Like Nobody's Around,Big Time Rush,0.114,0.586,176360,0.8959999999999999,0.0,3,0.175,-4.572,1,0.11,94.954,4.0,0.353
Amazing,Big Time Rush,0.10099999999999999,0.40299999999999997,201720,0.883,0.0,4,0.109,-3.385,1,0.087,202.013,4.0,0.769
Boyfriend,Big Time Rush,0.0987,0.614,201040,0.857,0.0,1,0.177,-4.171,0,0.111,164.146,4.0,0.655
Worldwide,Big Time Rush,0.0735,0.531,224333,0.7709999999999999,0.0,4,0.17,-6.162000000000001,1,0.0468,159.97299999999998,4.0,0.608
Big Time Rush,Big Time Rush,0.0273,0.599,197587,0.888,0.0,11,0.28,-2.931,0,0.0514,121.05,4.0,0.84
Popular Song,MIKA,0.17800000000000002,0.644,200613,0.8420000000000001,0.0,8,0.0796,-4.787,1,0.0429,99.05,4.0,0.852
All About Tonight - featuring Cymphonique Miller,How To Rock Cast,0.0671,0.5429999999999999,183960,0.852,0.0,1,0.0822,-3.737,1,0.0787,129.023,4.0,0.6890000000000001
Count On You,Big Time Rush,0.21899999999999997,0.638,209933,0.705,0.0,2,0.156,-4.47,1,0.035,91.961,4.0,0.292
I Know You Know,Big Time Rush,0.0196,0.43700000000000006,175587,0.802,0.0,2,0.0709,-5.709,1,0.0997,121.387,5.0,0.604
Bring It All to Me,Blaque,0.000479,0.695,218187,0.579,0.0,0,0.0556,-5.066,1,0.0325,88.95700000000001,4.0,0.731
Too Close,Next,0.0117,0.85,258113,0.39799999999999996,0.0,7,0.263,-9.816,1,0.0534,99.71700000000001,4.0,0.7170000000000001
I'm So Into You,SWV,0.0453,0.841,278467,0.552,0.0015400000000000001,7,0.0533,-10.345,1,0.0498,99.01799999999999,4.0,0.596
Don't Let Go (Love),En Vogue,0.409,0.618,291880,0.688,6.32e-06,5,0.3,-5.867000000000001,0,0.0477,78.311,4.0,0.561
Candy Rain,Soul For Real,0.0029,0.583,271093,0.6809999999999999,6.0299999999999995e-05,11,0.0999,-8.152000000000001,0,0.0585,188.25599999999997,4.0,0.57
Wifey,Next,0.067,0.8290000000000001,243159,0.652,0.0,7,0.0812,-8.693,0,0.10800000000000001,99.581,4.0,0.7170000000000001
On Bended Knee,Boyz II Men,0.396,0.635,329907,0.53,0.0,8,0.11800000000000001,-8.1,1,0.0328,116.631,4.0,0.204
Get It On Tonite,Montell Jordan,0.267,0.809,275080,0.522,1.9699999999999998e-05,10,0.0729,-8.747,0,0.0821,99.001,4.0,0.879
End Of The Road,Boyz II Men,0.07400000000000001,0.642,348893,0.42100000000000004,0.0,5,0.0676,-9.32,0,0.0237,74.84899999999999,3.0,0.45299999999999996
I'll Make Love To You,Boyz II Men,0.105,0.563,235853,0.48700000000000004,0.0,2,0.0884,-7.775,1,0.0234,142.53,3.0,0.248
Water Runs Dry,Boyz II Men,0.46799999999999997,0.578,201280,0.375,0.0,0,0.156,-12.950999999999999,1,0.0272,89.605,4.0,0.561
A Song For Mama,Boyz II Men,0.499,0.5710000000000001,301587,0.447,0.0,7,0.125,-8.757,1,0.0338,75.01899999999999,4.0,0.162
Together Again,Janet Jackson,0.0788,0.873,301200,0.591,0.0071,7,0.10400000000000001,-8.942,1,0.102,123.09100000000001,4.0,0.49
Someone To Call My Lover,Janet Jackson,0.135,0.7290000000000001,272360,0.914,0.000672,2,0.156,-4.043,1,0.040999999999999995,127.90700000000001,4.0,0.9179999999999999
Escapade,Janet Jackson,0.0264,0.815,283934,0.9440000000000001,0.00037999999999999997,1,0.18100000000000002,-6.6979999999999995,1,0.0513,115.219,4.0,0.6809999999999999
Bye Bye Bye,*NSYNC,0.0198,0.5710000000000001,199640,0.87,6.6e-06,8,0.0564,-3.877,0,0.0641,172.71599999999998,4.0,0.815
This I Promise You - Radio Edit,*NSYNC,0.3,0.55,266293,0.563,0.0,2,0.122,-7.019,1,0.0313,166.00400000000002,4.0,0.462
It's Gonna Be Me,*NSYNC,0.0479,0.647,191280,0.87,0.0,0,0.0485,-4.702,0,0.0798,165.10299999999998,4.0,0.9059999999999999
God Must Have Spent a Little More Time on You - Remix,*NSYNC,0.44,0.46799999999999997,243493,0.535,0.0,10,0.10099999999999999,-8.264,1,0.0436,168.00099999999998,4.0,0.298
I Want You Back - Radio Edit,*NSYNC,0.0743,0.754,199787,0.946,0.000391,8,0.401,-2.149,0,0.0403,112.042,4.0,0.865
Pop - Radio Version,*NSYNC,0.0412,0.841,175520,0.866,0.0,11,0.212,-6.3420000000000005,1,0.11800000000000001,119.941,4.0,0.875
Tearin' up My Heart - Radio Edit,*NSYNC,0.00799,0.685,209560,0.872,0.0,7,0.32299999999999995,-6.939,1,0.0321,110.046,4.0,0.8059999999999999
As Long as You Love Me,Backstreet Boys,0.16,0.773,211907,0.8009999999999999,0.0,0,0.111,-5.562,1,0.0281,98.205,4.0,0.8
Quit Playing Games (With My Heart),Backstreet Boys,0.066,0.7979999999999999,232027,0.862,1.65e-06,11,0.168,-4.95,0,0.0336,100.031,4.0,0.893
I'll Never Break Your Heart,Backstreet Boys,0.0877,0.527,287027,0.578,0.0,7,0.155,-6.0120000000000005,0,0.0283,162.11,3.0,0.35
All I Have to Give,Backstreet Boys,0.0563,0.7290000000000001,274827,0.561,0.0,1,0.0657,-7.162000000000001,1,0.027999999999999997,95.98100000000001,4.0,0.395
The Call,Backstreet Boys,0.11699999999999999,0.6970000000000001,203600,0.856,0.0,10,0.287,-4.439,0,0.0752,104.20200000000001,4.0,0.732
I Want It That Way,Backstreet Boys,0.24,0.6829999999999999,213027,0.687,0.0,6,0.131,-5.832999999999999,0,0.0274,99.035,4.0,0.486
Show Me the Meaning of Being Lonely,Backstreet Boys,0.245,0.634,234587,0.624,0.0,6,0.0767,-5.095,0,0.0255,167.99200000000002,4.0,0.6679999999999999
Shape of My Heart,Backstreet Boys,0.252,0.5710000000000001,230280,0.77,0.0,9,0.154,-5.46,1,0.03,96.09,4.0,0.529
I'll Be Missing You (feat. 112),Diddy,0.0522,0.862,301520,0.479,0.00126,7,0.589,-9.199,1,0.0646,109.87799999999999,4.0,0.919
I Need A Girl (Part One) (feat. Usher & Loon),Diddy,0.397,0.66,268800,0.7070000000000001,0.0,6,0.21100000000000002,-5.757999999999999,1,0.20800000000000002,89.279,4.0,0.779
Where the Party At,Jagged Edge,0.31,0.596,232573,0.6609999999999999,0.0,5,0.0847,-6.239,0,0.226,129.491,5.0,0.8640000000000001
I Wanna Know,Joe,0.26,0.725,296693,0.48700000000000004,1.09e-05,8,0.431,-5.959,0,0.0368,136.086,4.0,0.595
Stay,Ne-Yo,0.008190000000000001,0.6509999999999999,232227,0.645,0.0,1,0.0919,-6.7410000000000005,1,0.223,96.39399999999999,4.0,0.6679999999999999
So Sick,Ne-Yo,0.273,0.6990000000000001,207187,0.5920000000000001,0.0,6,0.20199999999999999,-8.298,1,0.262,94.93299999999999,4.0,0.5870000000000001
When You're Mad,Ne-Yo,0.304,0.654,222000,0.564,0.0,6,0.107,-7.186,1,0.235,86.948,4.0,0.45799999999999996
Sexy Love,Ne-Yo,0.265,0.622,220853,0.503,0.00047300000000000006,8,0.0596,-6.417000000000001,1,0.0433,93.984,4.0,0.6
All My Life,K-Ci & JoJo,0.11699999999999999,0.634,331240,0.528,2.26e-06,1,0.0565,-8.834,1,0.0309,128.0,4.0,0.187
Take Me There - Remix,Blackstreet,0.0786,0.779,254067,0.711,2.4e-05,0,0.373,-4.053999999999999,1,0.14400000000000002,96.47200000000001,4.0,0.857
MMMBop,Hanson,0.0058,0.6859999999999999,267947,0.9520000000000001,0.0033299999999999996,9,0.28300000000000003,-5.169,1,0.0458,104.889,4.0,0.6409999999999999
Case Of The Ex (Whatcha Gonna Do),Mýa,0.0565,0.78,236827,0.69,8.190000000000001e-05,1,0.0716,-4.958,0,0.0445,98.00200000000001,4.0,0.327
My Love Is Like...Wo - Main Mix/Album Version,Mýa,0.207,0.833,209490,0.677,3.92e-06,4,0.28600000000000003,-6.412999999999999,1,0.10300000000000001,132.876,4.0,0.731
Angel of Mine - Radio Mix,Monica,0.00373,0.5920000000000001,250173,0.562,3.229999999999999e-05,10,0.223,-6.869,0,0.0239,90.16,4.0,0.2
For You I Will,Monica,0.243,0.652,294867,0.473,0.0,0,0.134,-7.981,0,0.0313,123.208,4.0,0.36
Two Wrongs,Wyclef Jean,0.0862,0.621,230733,0.579,0.0,9,0.0827,-8.574,1,0.221,82.897,4.0,0.415
Take Me As I Am,Wyclef Jean,0.0925,0.685,257173,0.784,0.0,9,0.314,-4.971,1,0.11,90.89,4.0,0.7340000000000001
Sweetest Girl (Dollar Bill),Wyclef Jean,0.0772,0.733,241133,0.7440000000000001,0.0,1,0.341,-3.51,1,0.0553,92.515,4.0,0.528
Slow Jam,Usher,0.0138,0.701,283093,0.457,0.0,8,0.054000000000000006,-8.562000000000001,0,0.0311,127.925,4.0,0.292
Ironic - 2015 Remastered,Alanis Morissette,0.218,0.408,230000,0.5820000000000001,0.0,11,0.159,-8.305,1,0.0508,114.926,5.0,0.34
U Got It Bad,Usher,0.0227,0.816,247840,0.5,1.53e-06,1,0.0733,-4.551,1,0.03,124.037,4.0,0.654
My Boo,Usher,0.257,0.662,223440,0.507,0.0,5,0.0465,-8.238,1,0.11800000000000001,86.412,4.0,0.652
Don't Love You No More (I'm Sorry),Craig David,0.466,0.635,244160,0.54,0.0,7,0.0524,-8.122,1,0.0246,99.99,4.0,0.586
Let Me Love You,Mario,0.163,0.622,249093,0.593,0.0,7,0.0979,-8.352,0,0.0916,94.36399999999999,4.0,0.595
